player_id,player_name,TBF,BIP,EV-OVR,LA-OVR,FB,HR,HH FB,HH HR,TBF/HR,FB%,HHFB%,80thPctEV-OVR,TBF-vLHH,BIP-vLHH,EV-vLHH,LA-vLHH,FB-vLHH,HR-vLHH,K-vLHH,HH FB-vLHH,HH HR-vLHH,TBF/HR-vLHH,FB%-vLHH,HHFB%-vLHH,K%-vsLHH,80thPctEV-vLHH,TBF-vRHH,BIP-vRHH,EV-vRHH,LA-vRHH,FB-vRHH,HR-vRHH,K-vRHH,HH FB-vRHH,HH HR-vRHH,PA/HR-vRHH,FB%-vRHH,HHFB%-vRHH,K%-vsRHH,80thPctEV-vRHH
643230,"Brault, Steven",34,22,93.13181818181819,11.0,9.0,,4.0,,,0.4090909090909091,0.18181818181818182,98.46,18.0,8.0,93.55,5.875,2.0,,6.0,1.0,,,0.25,0.125,0.3333333333333333,101.26,16.0,14.0,92.89285714285714,13.928571428571429,7.0,,1.0,3.0,,,0.5,0.21428571428571427,0.0625,96.94
656578,"Jackson, Andre",34,26,87.428,12.88,8.0,,2.0,,,0.3076923076923077,0.07692307692307693,99.46000000000001,12.0,10.0,89.19,15.9,3.0,,1.0,1.0,,,0.3,0.1,0.08333333333333333,97.80000000000001,22.0,16.0,86.25333333333333,10.866666666666667,5.0,,5.0,1.0,,,0.3125,0.0625,0.22727272727272727,99.8
621079,"Wiles, Collin",40,28,87.08928571428571,4.464285714285714,4.0,1.0,2.0,1.0,40.0,0.14285714285714285,0.07142857142857142,97.44,11.0,10.0,89.42,12.8,2.0,1.0,1.0,2.0,1.0,11.0,0.2,0.2,0.09090909090909091,101.38,29.0,18.0,85.79444444444444,-0.16666666666666666,2.0,,8.0,,,,0.1111111111111111,,0.27586206896551724,94.26
605156,"Brooks, Aaron",43,33,91.07272727272728,7.909090909090909,12.0,3.0,8.0,3.0,14.333333333333334,0.36363636363636365,0.24242424242424243,103.54,21.0,16.0,91.94375,11.1875,7.0,3.0,4.0,5.0,3.0,7.0,0.4375,0.3125,0.19047619047619047,106.1,22.0,17.0,90.25294117647059,4.823529411764706,5.0,,3.0,3.0,,,0.29411764705882354,0.17647058823529413,0.13636363636363635,99.6
593643,"Alberto, Hanser",38,36,90.29444444444444,25.333333333333332,17.0,1.0,7.0,1.0,38.0,0.4722222222222222,0.19444444444444445,98.5,18.0,16.0,91.04375,29.125,7.0,,1.0,3.0,,,0.4375,0.1875,0.05555555555555555,98.8,20.0,20.0,89.69500000000001,22.3,10.0,1.0,,4.0,1.0,20.0,0.5,0.2,,96.96000000000001
669935,"Alexy, A.J.",36,23,92.60000000000001,2.3043478260869565,2.0,1.0,1.0,1.0,36.0,0.08695652173913043,0.043478260869565216,102.08,11.0,7.0,97.32857142857142,-1.4285714285714286,,,1.0,,,,,,0.09090909090909091,107.44,25.0,16.0,90.53125,3.9375,2.0,1.0,5.0,1.0,1.0,25.0,0.125,0.0625,0.2,100.4
640470,"Alzolay, Adbert",44,23,85.75217391304348,17.17391304347826,4.0,,1.0,,,0.17391304347826086,0.043478260869565216,97.32,13.0,6.0,85.10000000000001,34.833333333333336,1.0,,7.0,,,,0.16666666666666666,,0.5384615384615384,99.4,31.0,17.0,85.98235294117647,10.941176470588236,3.0,,12.0,1.0,,,0.17647058823529413,0.058823529411764705,0.3870967741935484,96.10000000000001
571510,"Boyd, Matthew",47,29,81.64827586206897,13.96551724137931,8.0,,2.0,,,0.27586206896551724,0.06896551724137931,94.88,25.0,16.0,82.075,14.0,3.0,,7.0,2.0,,,0.1875,0.125,0.28,97.5,22.0,13.0,81.12307692307692,13.923076923076923,5.0,,6.0,,,,0.38461538461538464,,0.2727272727272727,92.98
571446,"Appel, Mark",39,31,91.52903225806452,7.064516129032258,5.0,,3.0,,,0.16129032258064516,0.0967741935483871,102.7,14.0,13.0,92.3076923076923,5.076923076923077,3.0,,,2.0,,,0.23076923076923078,0.15384615384615385,,101.42,25.0,18.0,90.96666666666667,8.5,2.0,,4.0,1.0,,,0.1111111111111111,0.05555555555555555,0.16,102.54
621114,"Burr, Ryan",36,26,91.18846153846154,2.0384615384615383,6.0,3.0,4.0,3.0,12.0,0.23076923076923078,0.15384615384615385,103.6,13.0,8.0,90.0125,-11.5,2.0,2.0,4.0,2.0,2.0,6.5,0.25,0.25,0.3076923076923077,103.16,23.0,18.0,91.71111111111111,8.055555555555555,4.0,1.0,2.0,2.0,1.0,23.0,0.2222222222222222,0.1111111111111111,0.08695652173913043,103.00000000000001
