player_id,player_name,TBF,BIP,EV-OVR,LA-OVR,FB,HR,HH FB,HH HR,TBF/HR,FB%,HHFB%,80thPctEV-OVR,TBF-vLHH,BIP-vLHH,EV-vLHH,LA-vLHH,FB-vLHH,HR-vLHH,HH FB-vLHH,HH HR-vLHH,TBF/HR-vLHH,FB%-vLHH,HHFB%-vLHH,80thPctEV-vLHH,TBF-vRHH,BIP-vRHH,EV-vRHH,LA-vRHH,FB-vRHH,HR-vRHH,HH FB-vRHH,HH HR-vRHH,PA/HR-vRHH,FB%-vRHH,HHFB%-vRHH,80thPctEV-vRHH,EV-Pct,HHFB-Pct
669169,"Heasley, Jonathan",236,167,90.73892215568863,14.58682634730539,47.0,9.0,25.0,8.0,26.22222222222222,0.281437125748503,0.1497005988023952,102.0,117.0,82.0,90.89390243902439,16.670731707317074,25.0,8.0,15.0,7.0,14.625,0.3048780487804878,0.18292682926829268,102.5,119.0,85.0,90.58941176470589,12.576470588235294,22.0,1.0,10.0,1.0,119.0,0.25882352941176473,0.11764705882352941,100.4,0.9395973154362416,0.825503355704698
650644,"Civale, Aaron",239,168,89.73452380952381,14.273809523809524,47.0,8.0,21.0,6.0,29.875,0.27976190476190477,0.125,101.08,100.0,68.0,88.84558823529412,14.191176470588236,18.0,3.0,7.0,2.0,33.333333333333336,0.2647058823529412,0.10294117647058823,102.24000000000001,139.0,100.0,90.339,14.33,29.0,5.0,14.0,4.0,27.8,0.29,0.14,100.46000000000001,0.7986577181208053,0.6543624161073825
663460,"Bubic, Kris",285,199,89.24646464646464,9.165829145728644,50.0,9.0,27.0,8.0,31.666666666666668,0.25125628140703515,0.135678391959799,102.7,68.0,47.0,88.87826086956522,8.72340425531915,10.0,4.0,6.0,3.0,17.0,0.2127659574468085,0.1276595744680851,104.1,217.0,152.0,89.3578947368421,9.302631578947368,40.0,5.0,21.0,5.0,43.4,0.2631578947368421,0.13815789473684212,101.74,0.7315436241610739,0.7516778523489933
622694,"Hernandez, Elieser",232,159,88.16477987421383,21.245283018867923,57.0,18.0,31.0,15.0,12.88888888888889,0.3584905660377358,0.1949685534591195,101.14,127.0,86.0,88.38837209302325,16.011627906976745,38.0,11.0,19.0,10.0,11.545454545454545,0.4418604651162791,0.22093023255813954,101.0,105.0,73.0,87.9013698630137,27.410958904109588,19.0,7.0,12.0,5.0,15.0,0.2602739726027397,0.1643835616438356,101.5,0.44966442953020136,0.9798657718120806
672710,"Contreras, Roansy",217,143,90.76853146853146,16.496503496503497,39.0,9.0,26.0,8.0,24.11111111111111,0.2727272727272727,0.18181818181818182,102.2,100.0,68.0,91.13823529411764,20.852941176470587,17.0,3.0,11.0,2.0,33.333333333333336,0.25,0.16176470588235295,101.24000000000001,117.0,75.0,90.43333333333334,12.546666666666667,22.0,6.0,15.0,6.0,19.5,0.29333333333333333,0.2,102.56,0.9463087248322147,0.9731543624161074
592866,"Williams, Trevor",224,159,86.66037735849056,16.40251572327044,46.0,9.0,27.0,8.0,24.88888888888889,0.2893081761006289,0.16981132075471697,100.48,96.0,83.0,86.055421686747,13.855421686746988,22.0,4.0,13.0,4.0,24.0,0.26506024096385544,0.1566265060240964,100.52,128.0,76.0,87.32105263157894,19.18421052631579,24.0,5.0,14.0,4.0,25.6,0.3157894736842105,0.18421052631578946,100.2,0.10067114093959731,0.9395973154362416
680694,"Bradish, Kyle",212,145,91.43586206896552,9.951724137931034,40.0,11.0,18.0,9.0,19.272727272727273,0.27586206896551724,0.12413793103448276,103.11999999999999,86.0,55.0,89.84545454545454,4.0,12.0,2.0,6.0,2.0,43.0,0.21818181818181817,0.10909090909090909,102.38,126.0,90.0,92.40777777777778,13.588888888888889,28.0,9.0,12.0,7.0,14.0,0.3111111111111111,0.13333333333333333,104.32,0.9932885906040269,0.6442953020134228
605483,"Snell, Blake",223,126,89.79920634920636,16.523809523809526,40.0,5.0,19.0,5.0,44.6,0.31746031746031744,0.15079365079365079,100.9,45.0,23.0,91.43478260869566,12.478260869565217,6.0,1.0,5.0,1.0,45.0,0.2608695652173913,0.21739130434782608,100.74000000000001,178.0,103.0,89.43398058252428,17.42718446601942,34.0,4.0,14.0,4.0,44.5,0.3300970873786408,0.13592233009708737,100.78,0.8187919463087249,0.8456375838926175
592826,"Velasquez, Vince",200,141,90.70285714285714,18.53900709219858,50.0,8.0,29.0,7.0,25.0,0.3546099290780142,0.20567375886524822,102.72,88.0,59.0,90.15862068965517,19.084745762711865,22.0,2.0,14.0,2.0,44.0,0.3728813559322034,0.23728813559322035,102.1,112.0,82.0,91.08780487804877,18.146341463414632,28.0,6.0,15.0,5.0,18.666666666666668,0.34146341463414637,0.18292682926829268,103.18,0.9328859060402684,0.9932885906040269
502179,"Espino, Paolo",232,175,89.45862068965516,16.971264367816094,62.0,10.0,37.0,10.0,23.2,0.35428571428571426,0.21142857142857144,100.0,102.0,80.0,92.23037974683544,18.367088607594937,34.0,5.0,19.0,5.0,20.4,0.425,0.2375,100.16000000000001,130.0,95.0,87.15368421052632,15.810526315789474,28.0,5.0,18.0,5.0,26.0,0.29473684210526313,0.18947368421052632,99.84,0.7718120805369127,1.0
