player_id,player_name
607229,"Gsellman, Robert"
660906,"Perez, Francisco"
656887,"Reid-Foley, Sean"
661255,"López, Yoan"
670046,"Rosenberg, Kenny"
669804,"De Jesus, Angel"
643400,"Knight, Dusten"
676720,"Romero, Tommy"
657424,"Gage, Matt"
592848,"Weiss, Zack"
650382,"Hernandez, Darwinzon"
678692,"Henriquez, Ronny"
655889,"Rodríguez, Manuel"
681799,"Roberts, Ethan"
573668,"Minaya, Juan"
667465,"Fletcher, Aaron"
669711,"Weissert, Greg"
683769,"Gaddis, Hunter"
663554,"Mize, Casey"
675540,"Curry, Xzavion"
681885,"Lee, Evan"
663531,"Allen, Logan"
657585,"Garrett, Reed"
672911,"Cruz, Jesús"
641394,"Brentz, Jake"
670288,"Fishman, Jake"
672582,"Zerpa, Angel"
663947,"Holton, Tyler"
676083,"Junk, Janson"
592454,"Kahnle, Tommy"
676660,"Solomon, Jared"
643230,"Brault, Steven"
656578,"Jackson, Andre"
621079,"Wiles, Collin"
605156,"Brooks, Aaron"
593643,"Alberto, Hanser"
669935,"Alexy, A.J."
640470,"Alzolay, Adbert"
571510,"Boyd, Matthew"
571446,"Appel, Mark"
621114,"Burr, Ryan"
676840,"Peacock, Matt"
660623,"Ynoa, Huascar"
641682,"Hendrix, Ryan"
641907,"Murphy, Patrick"
607457,"Barraclough, Kyle"
489446,"Yates, Kirby"
670329,"Garcia, Rico"
607644,"Means, John"
607391,"Mazza, Chris"
641853,"McKay, David"
644429,"Severino, Anderson"
663629,"Small, Ethan"
608371,"Sims, Lucas"
543901,"Weber, Ryan"
664849,"Young, Danny"
664942,"Naile, James"
623437,"Topa, Justin"
650959,"Diplán, Marcos"
656290,"Carlton, Drew"
669854,"Blanco, Ronel"
670426,"Diehl, Phillip"
596043,"Mengden, Daniel"
607755,"Vasquez, Andrew"
668970,"Hollowell, Gavin"
669093,"Estrada, Jeremiah"
660593,"Reyes, Denyi"
668684,"Tully, Tanner"
527055,"Vizcaíno, Arodys"
606273,"Elías, Roenis"
461325,"Clippard, Tyler"
607359,"Patton, Spencer"
656786,"Mushinski, Parker"
656492,"Griffin, Foster"
592169,"Brice, Austin"
676103,"Jones, Damon"
519242,"Sale, Chris"
675912,"Lowther, Zac"
621348,"Clay, Sam"
630023,"Chirinos, Yonny"
676917,"Cavalli, Cade"
605446,"Rodríguez, Dereck"
676130,"Butto, Jose"
664871,"Dowdy, Kyle"
680573,"Woods Richardson, Simeon"
664584,"Romero, Jhon"
677960,"Weathers, Ryan"
676974,"Meyer, Max"
571946,"Miller, Shelby"
678061,"Kerr, Ray"
665019,"Clemens, Kody"
667373,"Rondón, Angel"
670768,"González, Luis"
624503,"Gordon, Nick"
656755,"Montes de Oca, Bryce"
681464,"German, Franklin"
661563,"Gil, Luis"
595191,"Eickhoff, Jerad"
544931,"Strasburg, Stephen"
595939,"Ellis, Chris"
686972,"Waites, Cole"
663734,"Neidert, Nick"
518813,"Holland, Greg"
656814,"Ortiz, Luis"
656954,"Sheffield, Justus"
672839,"Morales, Francisco"
650960,"Duarte, Daniel"
642659,"Espinal, Raynel"
668820,"Kranick, Max"
642657,"Ogando, Cristofer"
642165,"VanMeter, Josh"
520980,"Báez, Pedro"
424144,"Pérez, Oliver"
571863,"Koch, Matt"
642060,"Sedlock, Cody"
641672,"Hatch, Thomas"
658648,"Avila, Pedro"
595014,"Treinen, Blake"
608348,"Kelly, Carson"
571704,"Giles, Ken"
666619,"Santos, Gregory"
649144,"Wells, Alex"
673904,"Walsh, Jake"
547184,"Kelly, Michael"
571917,"Markel, Parker"
593140,"Feliz, Michael"
622379,"Castillo, Luis"
660636,"Castillo, Diego"
596117,"Stubbs, Garrett"
650496,"Mejía, J.C."
621433,"Phillips, Brett"
642239,"Zastryzny, Rob"
607572,"Howard, Sam"
660600,"Paredes, Enoli"
543281,"Harrison, Josh"
448281,"Doolittle, Sean"
458677,"Wilson, Justin"
673316,"Barker, Luke"
542194,"Bethancourt, Christian"
571439,"Alvarez, R.J."
605612,"Castro, Harold"
592222,"Claudio, Alex"
572888,"Greene, Shane"
607192,"Glasnow, Tyler"
688010,"Fisher, Nate"
613534,"Adams, Austin"
592712,"Sadzeck, Connor"
642048,"Saucedo, Tayler"
656548,"Holloway, Jordan"
622103,"Reyes, Gerardo"
668834,"McGee, Easton"
624418,"Castellani, Ryan"
681867,"Criswell, Cooper"
670712,"Brosseau, Mike"
656008,"Zabala, Aneurys"
571976,"Myers, Wil"
643524,"Schwindel, Frank"
676391,"Clement, Ernie"
641656,"Hamilton, Ian"
657514,"Bernardino, Brennan"
607609,"Ladwig, A.J."
660896,"Alcala, Jorge"
425877,"Molina, Yadier"
667725,"Tyler, Kyle"
572362,"Erlin, Robbie"
657697,"Nittoli, Vinny"
641743,"Kay, Anthony"
656820,"Padilla, Nicholas"
502154,"Britton, Zack"
572191,"Taylor, Michael A."
642068,"Sheffield, Jordan"
643361,"Herget, Kevin"
676766,"Snyder, Nick"
641914,"Neuse, Sheldon"
682016,"Woods, William"
663630,"McKenna, Ryan"
598265,"Bradley Jr., Jackie"
657766,"St. John, Locke"
606993,"Hager, Jake"
518586,"Culberson, Charlie"
543829,"Strange-Gordon, Dee"
405395,"Pujols, Albert"
644374,"Chang, Yu"
571616,"Dermody, Matt"
621011,"Schrock, Max"
664670,"Lopez, Alejo"
642851,"Wynns, Austin"
676946,"Batten, Matthew"
640461,"Pinder, Chad"
572383,"Moran, Brian"
592743,"Simmons, Andrelton"
665155,"Maton, Nick"
673258,"Baez, Michel"
444876,"Escobar, Alcides"
669214,"Menez, Conner"
641531,"Dozier, Hunter"
676617,"O'Brien, Riley"
553902,"Astudillo, Willians"
663893,"Little, Brendon"
608703,"Reynolds, Matt"
622268,"Walton, Donovan"
641312,"Anderson, Shaun"
657745,"Rossman, Bubby"
608700,"Plawecki, Kevin"
622766,"Diaz, Miguel"
572816,"Dickerson, Corey"
620443,"Torrens, Luis"
506702,"León, Sandy"
571466,"Barnhart, Tucker"
670032,"Lopez, Nicky"
682027,"Alldred, Cam"
663975,"Duron, Nick"
620454,"Castillo, José"
491624,"Valdez, César"
570560,"Sánchez, Yolmer"
645801,"Ford, Mike"
605170,"Caratini, Victor"
573131,"Ruf, Darin"
593160,"Merrifield, Whit"
608686,"Mayfield, Jack"
543351,"Jackson, Jay"
501303,"Adrianza, Ehire"
668800,"Knizner, Andrew"
572008,"Owings, Chris"
614177,"Reyes, Franmil"
545341,"Grichuk, Randal"
606115,"Arcia, Orlando"
676206,"Tarnok, Freddy"
670102,"Francis, Bowden"
622569,"Reyes, Pablo"
674681,"Plassmeyer, Michael"
611093,"Bracho, Silvino"
650339,"Palacios, Jermaine"
607054,"Peterson, Jace"
661531,"Serven, Brian"
624512,"McGuire, Reese"
669742,"Hall, Darick"
545121,"Vargas, Ildemaro"
594838,"Gosselin, Phil"
503556,"Gonzalez, Marwin"
