t1,t2,t4,t7,t11,t39,hr_hat,HR_hat
0,1.14,14.19895288,0.02617801,98.9,89.10319149,0.11947559257958555,0.11947559257958555
0,1.14,8.27014218,0.051643192,103.8,89.10319149,0.16037308374211173,0.16037308374211173
0,1.14,5.280788177,0.082926829,108.3,89.10319149,0.23283149484359797,0.23283149484359797
1,1.14,11.32098765,0.049382716,103.2,89.10319149,0.16543775281395712,0.16543775281395712
0,1.14,10.72357724,0.056910569,104.18,89.10319149,0.1802725067095296,0.1802725067095296
0,1.14,20.45341615,0.055900621,103.6,89.10319149,0.22460898595697992,0.22460898595697992
0,1.14,14.60893855,0.022346369,102.1,89.10319149,0.14835116220369546,0.14835116220369546
0,0.96,7.538461538,0.038251366,103.0,88.82857143,0.11952608915147526,0.11952608915147526
0,0.96,11.80930233,0.027777778,101.04,88.82857143,0.11173951555196544,0.11173951555196544
0,0.96,9.301724138,0.00862069,94.7,88.82857143,0.061588552641542185,0.061588552641542185
0,0.97,12.42982456,0.034782609,97.68,90.75384615,0.09779816255201478,0.09779816255201478
0,0.97,2.838983051,0.050847458,101.7,90.75384615,0.10712660546260423,0.10712660546260423
0,0.97,11.66285714,0.022727273,102.52,90.75384615,0.12701767042539086,0.12701767042539086
1,0.97,17.56643357,0.055944056,102.36,90.75384615,0.1713516245412887,0.1713516245412887
0,0.97,14.2716763,0.051428571,99.82,90.75384615,0.12863675457206766,0.12863675457206766
0,0.97,10.16666667,0.014492754,96.58,90.75384615,0.0777313394441441,0.0777313394441441
0,0.92,14.30917874,0.048309179,105.2,87.65483871,0.16499843976065626,0.16499843976065626
0,1.08,10.06024096,0.005988024,95.24,86.76363636,0.06812124317197059,0.06812124317197059
0,1.08,20.92857143,0.071428571,100.1,86.76363636,0.17249607700330366,0.17249607700330366
0,1.08,9.72027972,0.055944056,101.1,86.76363636,0.12710947357406743,0.12710947357406743
0,0.76,11.16513761,0.013761468,98.3,87.33333333,0.06957086633411484,0.06957086633411484
0,0.76,14.18348624,0.054545455,100.92,87.33333333,0.10893369547169003,0.10893369547169003
1,1.29,12.02051282,0.076923077,105.54,91.65955056,0.27014349224638423,0.27014349224638423
0,1.29,10.90963855,0.072289157,103.3,91.65955056,0.2196413516302492,0.2196413516302492
0,1.29,10.6641791,0.044776119,100.92,91.65955056,0.16330711463288247,0.16330711463288247
0,1.29,9.504,0.032,100.52,91.65955056,0.14527002692637692,0.14527002692637692
0,0.77,13.80985915,0.097902098,102.08,85.72970297,0.1382455314146008,0.1382455314146008
1,0.77,9.096296296,0.059259259,104.34,85.72970297,0.11953705758866327,0.11953705758866327
0,1.08,6.336787565,0.03626943,104.66,89.58611111,0.14484745907343016,0.14484745907343016
0,0.89,10.32446809,0.021276596,96.98,87.674,0.07215898543460243,0.07215898543460243
0,0.89,12.01162791,0.034883721,102.78,87.674,0.12025765162266502,0.12025765162266502
0,1.1,18.19402985,0.089552239,100.6,86.6,0.18230198122434083,0.18230198122434083
0,1.1,14.20437956,0.021582734,98.8,86.6,0.10619007680131448,0.10619007680131448
0,1.1,20.72043011,0.096774194,104.36,86.6,0.26205522936441444,0.26205522936441444
0,0.92,13.15765766,0.036036036,99.02,86.75,0.0964349865353158,0.0964349865353158
0,0.92,18.05092593,0.032407407,99.4,86.75,0.11128567373863632,0.11128567373863632
0,0.92,2.641414141,0.03,104.9,86.75,0.10610906113914938,0.10610906113914938
1,0.73,14.064,0.119047619,105.34,86.44761905,0.1887883954692301,0.1887883954692301
0,0.73,16.9375,0.048611111,102.0,86.44761905,0.11776784499978732,0.11776784499978732
0,0.93,9.490990991,0.03125,100.4,97.18,0.12003765992108953,0.12003765992108953
0,0.93,5.708333333,0.008333333,98.6,97.18,0.08616475589607972,0.08616475589607972
0,0.93,11.95454545,0.025806452,96.04,97.18,0.09248075000436233,0.09248075000436233
0,0.96,15.74796748,0.024193548,97.48,90.25257732,0.09866731701905566,0.09866731701905566
0,0.96,11.07476636,0.056074766,102.7,90.25257732,0.14424617322208153,0.14424617322208153
0,0.95,16.24537037,0.069444444,102.7,90.53194444,0.175992431231344,0.175992431231344
0,0.95,16.59589041,0.054794521,102.0,90.53194444,0.15841108405151927,0.15841108405151927
1,0.95,8.057803468,0.051724138,102.16,90.53194444,0.1252248023000478,0.1252248023000478
0,1.15,16.78636364,0.027027027,100.14,88.86111111,0.14069185824969327,0.14069185824969327
0,1.08,10.22421525,0.075892857,105.94,90.03253012,0.2125917130316699,0.2125917130316699
1,1.08,7.623893805,0.017699115,101.5,90.03253012,0.1118556247668872,0.1118556247668872
0,1.08,5.833333333,,98.94,90.03253012,,
1,0.93,16.4,0.025862069,99.24,85.41259259,0.09995267519129254,0.09995267519129254
0,0.93,11.56043956,0.043956044,101.88,85.41259259,0.11423586839257678,0.11423586839257678
0,0.73,16.94444444,0.03968254,102.1,91.58173077,0.12795691671728202,0.12795691671728202
0,0.73,20.03278689,0.024590164,99.68,91.58173077,0.10987153340989662,0.10987153340989662
0,0.89,11.02843602,0.047169811,98.84,86.98,0.092623001219036,0.092623001219036
0,0.89,12.13017751,0.035294118,103.5,86.98,0.12509874708368038,0.12509874708368038
0,0.97,21.51666667,0.016666667,97.26,84.25932203,0.09677342496612774,0.09677342496612774
0,0.97,14.49275362,0.028368794,99.86,84.25932203,0.10097522831776705,0.10097522831776705
0,1.1,9.961352657,0.023809524,100.86,88.62676056,0.11546186970071722,0.11546186970071722
0,1.1,11.81283422,0.117647059,106.38,88.62676056,0.2722334484547964,0.2722334484547964
0,1.1,20.59677419,0.069518717,101.9,88.62676056,0.2037597243683562,0.2037597243683562
0,0.92,14.29411765,0.036199095,101.2,87.75087719,0.11848835583993658,0.11848835583993658
0,0.92,21.22641509,0.05625,99.84,87.75087719,0.14249826856078715,0.14249826856078715
0,0.77,5.37244898,0.02020202,100.3,83.58333333,0.0651376100657022,0.0651376100657022
1,0.76,12.32620321,0.005319149,92.78,88.21886792,0.04803358839095021,0.04803358839095021
0,0.76,16.05035971,0.064748201,103.5,88.21886792,0.1465070215674258,0.1465070215674258
0,0.92,16.94047619,0.119047619,104.28,91.50909091,0.24959875190229988,0.24959875190229988
0,0.92,13.52879581,0.078125,105.0,91.50909091,0.19883373684422426,0.19883373684422426
0,0.96,9.54787234,0.063829787,101.1,86.43372093,0.11759971448959544,0.11759971448959544
0,0.96,16.45967742,0.056,102.48,86.43372093,0.15081597612151373,0.15081597612151373
1,0.96,10.27358491,0.094339623,101.7,86.43372093,0.14351210070581508,0.14351210070581508
0,1.29,11.22488038,0.023696682,98.52,83.78857143,0.10678636840265898,0.10678636840265898
0,1.29,17.40314136,0.03125,100.9,83.78857143,0.15425455016294684,0.15425455016294684
0,1.08,5.246753247,0.019480519,101.04,87.89666667,0.097538672895168,0.097538672895168
0,0.95,5.492682927,0.068292683,102.44,84.5625,0.11211461969750278,0.11211461969750278
0,0.95,1.976744186,0.030769231,99.94,84.5625,0.07228697102038269,0.07228697102038269
0,0.87,18.03664921,0.09947644,103.12,90.75384615,0.20468199603116122,0.20468199603116122
0,0.94,9.417391304,0.060344828,106.36,87.65483871,0.16811750413536028,0.16811750413536028
1,0.94,16.66489362,0.063829787,102.76,87.65483871,0.16193577168520898,0.16193577168520898
0,0.94,11.90575916,0.094240838,106.72,87.65483871,0.21493759843675186,0.21493759843675186
0,0.94,12.09722222,0.068965517,100.8,87.65483871,0.12770467605252234,0.12770467605252234
1,0.94,14.62189055,0.064356436,104.5,87.65483871,0.17329830238552166,0.17329830238552166
0,0.94,24.72435897,0.051282051,102.0,87.65483871,0.18073982669147526,0.18073982669147526
0,0.98,3.735849057,0.009433962,101.3,86.76363636,0.08160947313760734,0.08160947313760734
0,0.98,11.36144578,0.023952096,98.7,86.76363636,0.08948850017547257,0.08948850017547257
0,0.98,7.730569948,,95.46,86.76363636,,
0,0.84,15.48178138,0.012145749,97.58,87.33333333,0.07903607679855505,0.07903607679855505
1,0.84,16.87830688,0.052631579,104.4,87.33333333,0.15837673932151944,0.15837673932151944
0,0.84,14.98795181,0.041916168,102.9,87.33333333,0.12913332149417692,0.12913332149417692
0,0.84,13.22142857,0.028571429,100.12,87.33333333,0.09550535607346651,0.09550535607346651
1,0.84,13.96551724,0.034482759,99.0,87.33333333,0.09259098781426656,0.09259098781426656
0,1.04,13.88709677,0.071428571,101.9,91.65955056,0.17433073882670438,0.17433073882670438
0,1.04,24.58169935,0.14379085,106.06,91.65955056,0.4317495558734858,0.4317495558734858
0,0.72,8.097560976,0.030487805,104.34,85.72970297,0.09795253270450224,0.09795253270450224
0,0.72,14.50909091,0.078313253,106.34,85.72970297,0.16631103265937344,0.16631103265937344
0,0.72,18.31818182,0.051136364,100.1,85.72970297,0.10572547616390052,0.10572547616390052
0,0.72,9.391061453,0.027932961,96.3,85.72970297,0.05733315215432431,0.05733315215432431
0,0.72,6.957983193,0.016806723,97.24,85.72970297,0.05448121863983131,0.05448121863983131
0,1.14,19.94074074,0.111111111,102.24,89.58611111,0.2613364833797225,0.2613364833797225
1,1.14,12.30681818,0.028409091,100.1,89.58611111,0.12597460972444746,0.12597460972444746
0,1.14,14.42735043,0.051282051,98.08,89.58611111,0.12856901811016516,0.12856901811016516
0,1.14,18.10204082,0.060810811,100.78,89.58611111,0.17898072999539,0.17898072999539
0,0.86,20.16911765,0.139705882,105.6,87.674,0.2858350397110808,0.2858350397110808
0,0.86,9.31292517,0.047619048,104.5,87.674,0.13006034990058882,0.13006034990058882
0,0.86,17.78571429,0.057142857,103.42,87.674,0.1586058078333684,0.1586058078333684
0,0.86,11.11538462,0.032608696,99.94,87.674,0.09295624864654356,0.09295624864654356
0,1.02,12.82105263,0.141361257,107.92,86.6,0.3094870584418015,0.3094870584418015
0,1.02,15.22058824,0.04379562,102.5,86.6,0.14591486259765535,0.14591486259765535
0,1.02,9.255172414,0.109589041,111.84,86.6,0.3196463524167134,0.3196463524167134
0,1.02,19.30813953,0.075581395,102.66,86.6,0.1903370194699268,0.1903370194699268
0,0.98,14.32786885,0.073770492,103.8,86.75,0.17313214101512628,0.17313214101512628
0,0.98,18.33529412,0.023255814,96.34,86.75,0.09149500128081983,0.09149500128081983
1,0.79,18.41935484,0.043010753,97.4,86.44761905,0.09132128634570717,0.09132128634570717
0,0.79,12.95275591,0.047244094,102.84,86.44761905,0.11711185362220622,0.11711185362220622
1,0.79,3.851851852,0.026455026,98.32,86.44761905,0.06077877955403527,0.06077877955403527
0,0.84,16.94634146,0.082926829,103.42,97.18,0.212306183120884,0.212306183120884
0,0.84,23.24,0.061946903,100.34,97.18,0.18500934886470702,0.18500934886470702
0,0.84,17.06842105,0.026315789,97.82,97.18,0.11176543509928469,0.11176543509928469
0,0.91,6.654450262,0.036649215,103.4,90.25257732,0.11793322703132761,0.11793322703132761
0,0.96,18.58482143,0.03125,98.34,90.53194444,0.11755832971004937,0.11755832971004937
1,0.96,14.52879581,0.073298429,103.1,90.53194444,0.177216000468934,0.177216000468934
0,0.96,20.71428571,0.066666667,100.96,90.53194444,0.17537433874395603,0.17537433874395603
0,1.12,12.53968254,0.036842105,100.78,88.86111111,0.1335538281604448,0.1335538281604448
0,1.12,11.04926108,0.048780488,101.6,88.86111111,0.14328626416358425,0.14328626416358425
0,1.12,14.93103448,0.06779661,104.4,88.86111111,0.21082976254532332,0.21082976254532332
1,1.12,13.43356643,0.027777778,97.66,88.86111111,0.10573156941960574,0.10573156941960574
0,0.98,12.39106145,0.044692737,103.74,90.03253012,0.15450491632389318,0.15450491632389318
0,0.98,10.30612245,0.030456853,102.12,90.03253012,0.12231125006860122,0.12231125006860122
0,0.98,19.42944785,0.067484663,102.52,90.03253012,0.19051541197414978,0.19051541197414978
0,0.98,16.87387387,0.035714286,100.9,90.03253012,0.1375738684457487,0.1375738684457487
0,0.84,7.385416667,0.04040404,103.5,85.41259259,0.10410714260470001,0.10410714260470001
0,0.84,10.16568047,0.071005917,103.96,85.41259259,0.13310572092411183,0.13310572092411183
0,0.84,18.9352518,0.092198582,105.04,85.41259259,0.20044549111434778,0.20044549111434778
0,0.84,9.443786982,0.023121387,98.9,85.41259259,0.07395682455083485,0.07395682455083485
1,0.79,14.52046784,0.075581395,103.3,91.58173077,0.16105586598435775,0.16105586598435775
0,0.79,10.86585366,0.06097561,104.04,91.58173077,0.1437210424746884,0.1437210424746884
0,0.79,10.4171123,0.026737968,99.76,91.58173077,0.09033024016060505,0.09033024016060505
0,0.79,12.08403361,0.008403361,97.94,91.58173077,0.07667049737879604,0.07667049737879604
0,0.86,11.72680412,0.025380711,98.74,86.98,0.08284646287551498,0.08284646287551498
0,0.86,4.32460733,0.03125,101.5,86.98,0.0842688295080724,0.0842688295080724
0,0.86,13.86363636,0.085858586,101.98,86.98,0.14451309956167982,0.14451309956167982
0,0.86,7.132978723,,96.7,86.98,,
0,0.86,7.01986755,0.045454545,103.0,86.98,0.10731728677433615,0.10731728677433615
0,0.86,9.876033058,0.032258065,100.7,86.98,0.0931294199910614,0.0931294199910614
0,0.87,9.219512195,0.042168675,101.0,84.25932203,0.092629174098336,0.092629174098336
0,0.87,5.705128205,0.018987342,101.2,84.25932203,0.07688348731961828,0.07688348731961828
1,1.02,17.04651163,0.074712644,97.68,88.62676056,0.13199257937210665,0.13199257937210665
0,1.02,19.9,0.044776119,99.52,88.62676056,0.1416469587782667,0.1416469587782667
0,1.02,14.85714286,0.047169811,100.64,88.62676056,0.13493688056711214,0.13493688056711214
0,0.94,8.278538813,0.045248869,102.74,87.75087719,0.118619525074205,0.118619525074205
1,0.94,18.47305389,0.05988024,101.38,87.75087719,0.1521346505320816,0.1521346505320816
0,0.94,19.49635036,0.04379562,100.98,87.75087719,0.14148925906730325,0.14148925906730325
0,0.94,18.7025641,0.020408163,99.3,87.75087719,0.11085732310590866,0.11085732310590866
0,0.72,7.95,0.035,98.72,83.58333333,0.06415754430717971,0.06415754430717971
0,0.72,13.31363636,0.054545455,101.12,83.58333333,0.0958169658674561,0.0958169658674561
1,0.72,19.4368932,0.097087379,104.8,83.58333333,0.1771503890960034,0.1771503890960034
0,0.72,10.63870968,0.038461538,99.62,83.58333333,0.074644483643832,0.074644483643832
0,0.72,20.36021505,0.032258065,99.7,83.58333333,0.09509549916181388,0.09509549916181388
0,0.84,12.36521739,0.017391304,102.02,88.21886792,0.10329998615454275,0.10329998615454275
0,0.84,15.11176471,0.047058824,102.52,88.21886792,0.13176366571786388,0.13176366571786388
0,0.84,2.208333333,0.016260163,99.72,88.21886792,0.06642844418766737,0.06642844418766737
0,0.84,13.56756757,0.016129032,99.04,88.21886792,0.08626023442683872,0.08626023442683872
0,0.98,18.34224599,0.069148936,102.08,91.50909091,0.18687513036595624,0.18687513036595624
0,0.98,13.14925373,0.034482759,99.8,91.50909091,0.11840568542592626,0.11840568542592626
1,0.98,13.29714286,0.022727273,101.44,91.50909091,0.12636675759274954,0.12636675759274954
0,0.98,9.326633166,0.020100503,102.44,91.50909091,0.12016238236181702,0.12016238236181702
0,0.91,14.00787402,0.062992126,101.32,86.43372093,0.12877000676701128,0.12877000676701128
1,0.91,15.30578512,0.049586777,100.3,86.43372093,0.11697009253840973,0.11697009253840973
1,1.04,8.619565217,0.054054054,105.48,83.78857143,0.14994003692875238,0.14994003692875238
0,1.04,17.4695122,0.078787879,103.18,83.78857143,0.18175821586721227,0.18175821586721227
1,1.14,8.018604651,0.050691244,103.48,87.89666667,0.1509299253765068,0.1509299253765068
0,1.14,4.937198068,0.080952381,108.3,87.89666667,0.222464931684826,0.222464931684826
0,1.14,11.15662651,0.054216867,103.42,87.89666667,0.16632569553458904,0.16632569553458904
0,1.14,10.86507937,0.055555556,104.3,87.89666667,0.17649062643466423,0.17649062643466423
1,1.14,20.31288344,0.055214724,103.66,87.89666667,0.21796373752927584,0.21796373752927584
0,1.14,14.6557377,0.021857923,102.1,87.89666667,0.14422362916119175,0.14422362916119175
0,0.96,10.82352941,0.057971014,100.4,84.5625,0.1082623710690552,0.1082623710690552
0,0.96,8.704545455,0.049773756,100.92,84.5625,0.10211305818657702,0.10211305818657702
1,0.96,7.684782609,0.037837838,102.96,84.5625,0.10846049123036,0.10846049123036
0,0.96,13.51136364,0.011235955,98.3,84.5625,0.08151440412508018,0.08151440412508018
0,0.96,7.407563025,,98.04,84.5625,,
0,0.97,12.62393162,0.033898305,97.6,86.71153846,0.08887331019575252,0.08887331019575252
0,0.97,15.33333333,0.056737589,99.9,86.71153846,0.1244594414853273,0.1244594414853273
0,0.97,11.83707865,0.022346369,102.42,86.71153846,0.11546540634130059,0.11546540634130059
0,0.97,17.38356164,0.061643836,102.5,86.71153846,0.1612203912782437,0.1612203912782437
1,0.97,14.125,0.050561798,100.1,86.71153846,0.118764892636786,0.118764892636786
0,0.97,10.16666667,0.014492754,96.58,86.71153846,0.07094015056829214,0.07094015056829214
0,0.92,14.49760766,0.04784689,105.2,88.253125,0.16775581249277838,0.16775581249277838
0,1.08,9.616438356,0.054794521,101.1,85.348,0.1221219514474534,0.1221219514474534
0,0.76,11.17727273,0.013636364,98.32,90.13506494,0.07420768482845715,0.07420768482845715
0,0.76,14.34513274,0.052631579,101.48,90.13506494,0.12015993249897738,0.12015993249897738
0,0.76,12.81944444,0.027777778,100.4,90.13506494,0.09558799715060759,0.09558799715060759
0,0.76,5.889534884,,95.98,90.13506494,,
0,1.29,12.24747475,0.080808081,105.62,87.52826087,0.2533540151095096,0.2533540151095096
0,1.29,10.76785714,0.071428571,103.3,87.52826087,0.19850624118103308,0.19850624118103308
0,0.77,9.217391304,0.065217391,104.26,88.94285714,0.13175007605762043,0.13175007605762043
0,1.08,6.128205128,0.035897436,104.42,91.76190476,0.14853785795221006,0.14853785795221006
1,1.08,13.9039548,0.061452514,102.7,91.76190476,0.18274632743924005,0.18274632743924005
0,1.08,7.864864865,0.054054054,98.5,91.76190476,0.11196743770545144,0.11196743770545144
0,0.89,10.02590674,0.020725389,96.88,91.10697674,0.07662663524611957,0.07662663524611957
0,0.89,12.01734104,0.034682081,102.76,91.10697674,0.12968808494901604,0.12968808494901604
0,1.1,18.10837438,0.088669951,100.48,87.44807692,0.18312809793465787,0.18312809793465787
0,1.1,14.20437956,0.021582734,98.8,87.44807692,0.10824649706689683,0.10824649706689683
0,0.92,13.16814159,0.03539823,99.04,86.35225225,0.09545668507081344,0.09545668507081344
0,0.92,18.06912442,0.032258065,99.4,86.35225225,0.11026940047110587,0.11026940047110587
0,0.92,2.666666667,0.02955665,104.9,86.35225225,0.10502085304756167,0.10502085304756167
1,0.73,17.02721088,0.047619048,101.96,85.58373984,0.11493431588610242,0.11493431588610242
0,0.73,13.87596899,0.123076923,105.3,85.58373984,0.18704844094549244,0.18704844094549244
0,0.93,9.2,0.030837004,100.4,88.040625,0.09667206335681706,0.09667206335681706
1,0.93,5.967213115,0.008196721,98.58,88.040625,0.07042866504667061,0.07042866504667061
0,0.93,11.97452229,0.025316456,96.08,88.040625,0.07529527782013583,0.07529527782013583
0,0.96,10.96330275,0.055045872,102.7,91.78035714,0.1481757040325527,0.1481757040325527
0,0.95,16.0921659,0.069124424,102.7,92.7,0.18380237948180264,0.18380237948180264
0,0.95,16.66216216,0.054054054,101.96,92.7,0.16565498832692416,0.16565498832692416
0,0.95,8.462857143,0.056818182,102.2,92.7,0.13644636197325086,0.13644636197325086
1,0.95,17.53076923,0.069230769,100.98,92.7,0.16966824559108837,0.16966824559108837
0,1.15,16.80357143,0.026548673,100.1,87.92051282,0.13711595899725798,0.13711595899725798
0,1.15,20.47826087,0.070652174,101.94,87.92051282,0.2101454861401293,0.2101454861401293
0,1.08,10.34070796,0.074889868,106.0,87.2125,0.20001931730546044,0.20001931730546044
0,1.08,7.423580786,0.021834061,101.58,87.2125,0.1069326056520008,0.1069326056520008
0,1.08,6.22875817,,99.1,87.2125,,
0,0.93,16.84745763,0.033613445,99.16,78.74545455,0.08961241120589568,0.08961241120589568
0,0.93,11.60869565,0.043478261,101.84,78.74545455,0.09789101460883633,0.09789101460883633
0,0.73,16.46875,0.0390625,102.1,92.04814815,0.12729396316270442,0.12729396316270442
1,0.89,11.06103286,0.046728972,98.96,86.80933333,0.09293714287091119,0.09293714287091119
0,0.89,11.96470588,0.035087719,103.52,86.80933333,0.12411398563556526,0.12411398563556526
0,1.1,9.981042654,0.023364486,101.1,88.60952381,0.11718729843305647,0.11718729843305647
0,1.1,20.65957447,0.068783069,101.74,88.60952381,0.20110193135986001,0.20110193135986001
0,0.92,14.28828829,0.036036036,101.2,87.7765625,0.11845122975233047,0.11845122975233047
0,0.92,19.984375,0.03875969,99.6,87.7765625,0.12527439139357113,0.12527439139357113
0,0.92,21.03726708,0.055555556,99.8,87.7765625,0.14101237964013752,0.14101237964013752
0,0.92,9.54375,0.0125,98.7,87.7765625,0.07867236791512619,0.07867236791512619
1,0.77,4.8,0.01980198,100.3,83.88421053,0.06445214852860028,0.06445214852860028
0,0.76,12.36649215,0.010416667,92.9,90.43584906,0.052168652951983106,0.052168652951983106
1,0.76,15.83216783,0.062937063,103.5,90.43584906,0.15188205019967352,0.15188205019967352
1,0.92,17.16374269,0.116959064,104.4,88.69130435,0.23536272516951331,0.23536272516951331
0,0.96,11.08333333,0.101851852,101.7,86.58461538,0.15228602940575098,0.15228602940575098
0,1.29,10.97156398,0.023474178,98.44,86.65384615,0.11241185579815469,0.11241185579815469
0,1.29,17.30412371,0.030769231,100.6,86.65384615,0.16040047034538113,0.16040047034538113
0,0.87,17.94300518,0.098445596,103.1,86.71153846,0.185201643910868,0.185201643910868
0,0.94,16.60416667,0.067708333,102.78,88.253125,0.1669956021133951,0.1669956021133951
0,0.94,12.02721088,0.067567568,100.8,88.253125,0.1283857229792546,0.1283857229792546
0,0.94,12.02061856,0.092783505,106.7,88.253125,0.21681372864408863,0.21681372864408863
0,0.94,15.07352941,0.068292683,104.54,88.253125,0.1815221157022262,0.1815221157022262
0,0.94,24.39490446,0.050955414,101.96,88.253125,0.1807956685008906,0.1807956685008906
0,0.98,11.34705882,0.023391813,98.74,85.348,0.0866569251945906,0.0866569251945906
0,0.98,3.762790698,0.009302326,101.5,85.348,0.08015647729661364,0.08015647729661364
0,0.98,20.79824561,0.070175439,100.06,85.348,0.1517226670919132,0.1517226670919132
0,0.98,10.15294118,0.047058824,102.96,85.348,0.12518414720688353,0.12518414720688353
0,0.98,7.827411168,,95.48,85.348,,
0,1.12,4.386075949,0.031446541,100.48,89.06605505,0.10272254007668656,0.10272254007668656
0,1.12,8.733333333,0.041916168,102.4,89.06605505,0.13853648743227298,0.13853648743227298
0,1.12,8.196808511,0.037234043,102.24,89.06605505,0.13219512008337475,0.13219512008337475
0,1.12,9.676190476,0.04245283,104.44,89.06605505,0.16420591699362397,0.16420591699362397
0,1.12,12.08490566,0.065420561,105.98,89.06605505,0.216462736662528,0.216462736662528
0,0.84,15.184,0.012,97.52,90.13506494,0.08312403283957302,0.08312403283957302
0,0.84,17.5257732,0.056410256,104.4,90.13506494,0.17468938358828717,0.17468938358828717
0,0.84,13.89166667,0.041666667,99.2,90.13506494,0.1031175339678358,0.1031175339678358
0,1.04,14.0390625,0.069230769,101.7,87.52826087,0.15568391337060136,0.15568391337060136
0,1.04,24.49681529,0.140127389,105.98,87.52826087,0.3837566004412549,0.3837566004412549
1,0.72,9.049723757,0.027624309,96.3,88.94285714,0.060999565703339885,0.060999565703339885
0,0.72,8.0,0.030120482,104.3,88.94285714,0.10459103355188067,0.10459103355188067
0,0.72,18.18539326,0.050561798,100.16,88.94285714,0.11346373220856033,0.11346373220856033
0,1.14,19.84782609,0.108695652,102.34,91.76190476,0.2727477416800577,0.2727477416800577
0,1.14,12.46629213,0.033707865,100.16,91.76190476,0.13668895645939966,0.13668895645939966
0,1.14,14.42857143,0.050420168,98.18,91.76190476,0.13547339393390245,0.13547339393390245
0,1.14,18.40939597,0.06,100.88,91.76190476,0.19021391041243577,0.19021391041243577
0,0.86,20.47857143,0.135714286,105.62,91.10697674,0.3063906094791314,0.3063906094791314
0,0.86,9.3,0.046666667,104.5,91.10697674,0.13990887094833696,0.13990887094833696
0,0.86,11.35675676,0.032085561,100.04,91.10697674,0.10158897587968611,0.10158897587968611
0,0.86,19.65,0.04950495,103.46,91.10697674,0.17470920220504083,0.17470920220504083
1,1.02,3.424870466,0.030927835,100.86,87.44807692,0.09083571653131335,0.09083571653131335
1,1.02,12.9375,0.139896373,107.98,87.44807692,0.3157120549000343,0.3157120549000343
1,1.02,9.034246575,0.108843537,111.8,87.44807692,0.3218988378091593,0.3218988378091593
0,1.02,15.1459854,0.043478261,102.48,87.44807692,0.14802043813941032,0.14802043813941032
0,1.02,19.72988506,0.074712644,102.58,87.44807692,0.1944101144102903,0.1944101144102903
0,1.02,7.37704918,,97.46,87.44807692,,
0,0.98,13.00719424,0.014388489,100.48,86.35225225,0.10051117621534972,0.10051117621534972
0,0.98,17.16184971,0.022857143,96.3,86.35225225,0.0874242608184639,0.0874242608184639
0,0.79,18.46808511,0.04787234,97.9,85.58373984,0.09490596346820072,0.09490596346820072
0,0.79,12.71538462,0.046153846,102.66,85.58373984,0.1121337029154799,0.1121337029154799
0,0.79,4.598958333,0.03125,98.4,85.58373984,0.06250413705206823,0.06250413705206823
1,0.84,17.00480769,0.081730769,103.5,88.040625,0.17296529113180378,0.17296529113180378
0,0.84,23.15283843,0.060869565,100.34,88.040625,0.14937728905715364,0.14937728905715364
0,0.84,17.10471204,0.02617801,97.8,88.040625,0.09080174793184262,0.09080174793184262
0,0.91,4.857142857,0.016759777,104.78,91.78035714,0.11698229886476279,0.11698229886476279
0,0.91,6.535714286,0.035714286,103.4,91.78035714,0.121173328057337,0.121173328057337
0,0.96,18.76315789,0.030701754,98.36,92.7,0.12393275988951141,0.12393275988951141
0,0.96,14.66321244,0.077720207,103.1,92.7,0.19056811083179115,0.19056811083179115
0,1.12,12.23958333,0.03626943,100.9,87.92051282,0.13042893506993608,0.13042893506993608
0,1.12,11.22705314,0.04784689,101.68,87.92051282,0.1411415414273367,0.1411415414273367
0,1.12,14.70621469,0.066666667,104.4,87.92051282,0.2040901953645609,0.2040901953645609
0,1.12,13.30821918,0.034013605,98.0,87.92051282,0.10863607674313762,0.10863607674313762
0,0.98,12.38797814,0.043715847,103.76,87.2125,0.14450981397633597,0.14450981397633597
0,0.98,10.375,0.029850746,101.98,87.2125,0.11354415159883116,0.11354415159883116
0,0.98,19.30120482,0.06626506,102.4,87.2125,0.17567131458448318,0.17567131458448318
0,0.98,9.802631579,0.026143791,99.16,87.2125,0.0903531310125953,0.0903531310125953
0,0.84,7.204081633,0.03960396,103.5,78.74545455,0.08877368124414498,0.08877368124414498
0,0.84,10.02923977,0.070175439,103.92,78.74545455,0.11330864856640462,0.11330864856640462
0,0.84,18.88571429,0.091549296,105.02,78.74545455,0.17141506006351034,0.17141506006351034
0,0.84,9.406976744,0.022727273,98.9,78.74545455,0.06342866038310757,0.06342866038310757
0,0.79,14.75862069,0.08,103.0,92.04814815,0.16366916321334643,0.16366916321334643
0,0.79,11.02994012,0.05988024,103.78,92.04814815,0.1425738984823924,0.1425738984823924
0,0.79,12.05737705,0.008196721,97.98,92.04814815,0.07757074734727705,0.07757074734727705
0,0.86,11.51530612,0.025125628,98.7,86.80933333,0.08173154793785911,0.08173154793785911
0,0.86,4.348387097,,97.4,86.80933333,,
0,0.86,14.34158416,0.084158416,101.9,86.80933333,0.14392353795410143,0.14392353795410143
0,0.86,4.721649485,0.030769231,101.44,86.80933333,0.08431964055927424,0.08431964055927424
1,1.02,17.24571429,0.079096045,97.88,88.60952381,0.13720350937429382,0.13720350937429382
0,1.02,19.97044335,0.044117647,99.5,88.60952381,0.14124600225593636,0.14124600225593636
0,1.02,16.77777778,0.025,99.46,88.60952381,0.11846101623836393,0.11846101623836393
